Bedrooms,Bathrooms,Sqft,Year_Built,Price (ETH)
3,3,3658,1968,28.716
5,5,4948,1995,46.396
3,3,772,1984,30.944000000000003
6,4,3071,1985,37.842
1,1,2348,1993,36.996
4,4,2687,1983,35.074
6,1,2363,2012,49.025999999999996
5,4,4195,2019,56.59
2,2,960,2011,44.019999999999996
6,6,2417,1975,32.134
4,2,757,2012,45.114
3,2,3053,2004,45.206
2,2,4558,1969,30.216
2,2,4951,1979,36.002
3,3,1618,1986,33.636
6,3,4955,1971,34.31
2,1,3696,1957,22.192
1,1,2368,1976,28.536
6,4,1762,1982,33.724000000000004
2,1,859,1959,17.518
4,4,556,1995,36.812
6,3,2456,2010,48.812
6,2,1661,2019,51.422
1,1,1808,2008,43.416
5,2,3207,2018,53.513999999999996
2,1,1286,2012,44.872
2,1,976,1986,31.252000000000002
6,1,2410,2018,52.120000000000005
4,3,1202,1994,37.304
2,1,884,2013,44.568
3,2,791,2015,46.182
6,2,3893,1970,31.386
4,1,1673,1983,32.146
2,2,3094,1954,19.788
5,2,2623,1961,23.846
2,1,3959,2016,52.218
1,1,1933,2006,42.666
5,4,2610,1973,30.419999999999998
6,3,4791,2007,51.982
1,1,1621,1969,23.542
3,3,2987,1989,37.874
3,3,1896,1954,18.192
4,4,3685,2016,53.57
3,3,1140,2019,49.18
1,1,4401,1958,23.602
3,3,852,2022,50.104
1,1,4956,2021,56.212
1,1,4847,1991,40.994
4,2,3647,1953,21.394
2,1,1095,1965,20.990000000000002
3,1,4506,1954,22.812
1,1,1033,1965,20.366
6,4,4575,2011,53.85
6,2,850,2002,41.3
5,3,1833,2022,53.066
3,2,1058,1965,21.716
6,2,815,1950,15.23
3,3,3668,1959,24.236
3,2,1830,2003,42.26
5,1,4697,1983,38.694
2,2,2540,2008,45.68
4,4,4123,2001,46.946
6,1,1212,1969,25.224
6,1,968,1967,23.736
2,2,3708,2011,49.516
3,1,4323,1999,44.946
3,3,2913,1950,18.226
1,1,3695,1954,20.19
3,2,640,2022,49.379999999999995
6,3,3366,1962,26.632
5,4,730,2004,42.16
5,2,1095,2014,47.29
3,1,1243,1988,33.286
6,1,1803,1973,28.406
5,4,4379,2015,54.958
2,1,1812,1975,27.424
1,1,2964,1973,28.228
1,1,3915,1976,31.630000000000003
5,4,1462,2004,43.623999999999995
6,5,2266,1972,30.032
5,1,3199,1959,23.698
5,3,1719,2012,47.838
4,2,3518,1996,42.635999999999996
4,3,1099,2021,50.598
6,2,2898,2003,45.896
4,2,3860,1967,28.82
2,2,1353,1964,21.305999999999997
1,1,620,1987,30.54
1,1,4142,1995,41.584
2,1,3408,1996,41.116
3,2,524,1969,22.648
5,1,3410,1957,23.12
5,5,2797,1998,43.594
3,3,1172,1997,38.244
5,1,2148,1957,20.596
5,4,3051,1976,32.802
3,3,4357,1970,31.114
2,2,4891,1987,39.882
3,2,1079,2006,42.257999999999996
2,1,3765,1951,19.330000000000002
2,1,3614,1981,34.028
4,3,3492,2006,47.884
5,5,3558,2010,51.116
6,1,2034,2013,48.868
5,5,4496,2012,53.992000000000004
4,2,1926,1969,25.951999999999998
6,1,3757,1950,20.814
1,1,4229,2008,48.258
5,2,4652,1964,29.404
3,3,4308,1974,33.016
1,1,3495,1963,24.29
1,1,3750,1966,26.3
2,1,3050,1983,33.900000000000006
1,1,1178,1999,37.656
3,2,3454,1953,20.508
1,1,3985,1996,41.769999999999996
4,3,4903,1989,42.206
2,2,1483,1978,28.566
3,1,2543,1999,41.386
3,2,1078,1952,15.256
1,1,4163,1983,35.626000000000005
3,2,4889,1970,31.878
4,2,1619,1950,15.838
5,5,3785,1972,32.57
3,2,2138,1999,40.876
6,3,2259,1989,37.918
4,1,2856,1995,40.512
5,3,4296,1996,44.992000000000004
6,4,4294,1980,37.788
1,1,4929,1972,31.658
3,3,2262,1972,27.924
1,1,519,1973,23.338
2,2,1915,1958,19.43
4,1,3599,2010,49.498000000000005
6,4,663,2006,43.525999999999996
6,1,3036,1989,38.872
5,4,2656,1980,34.012
4,3,1466,2020,50.832
1,1,3099,1986,34.998000000000005
6,4,1452,1997,40.604
3,2,2640,1950,17.38
6,3,2705,1981,34.81
5,3,3909,2008,50.218
1,1,576,2016,44.952
3,3,1792,2002,41.984
4,3,3161,1950,19.222
6,3,2978,2010,49.856
1,1,4464,1985,37.228
3,3,692,1987,32.284
6,6,3136,2001,46.572
1,1,3060,1971,27.42
2,2,1141,2012,44.882
6,6,3579,2019,56.458
1,1,4509,1953,21.318
3,2,4578,1954,23.256
5,3,1580,1950,16.560000000000002
1,1,1404,1983,30.108
6,4,4505,2005,50.71
3,3,2693,1977,31.286
1,1,1819,1956,17.438000000000002
6,6,623,2018,50.046
3,2,4624,1998,45.348
4,2,2761,1998,42.122
4,2,4715,2014,54.03
4,3,2236,1961,22.872
4,3,2419,2002,43.738
6,6,2460,1967,28.22
2,1,1313,1991,34.426
2,2,1812,1962,21.224
4,1,1427,1975,27.654
3,2,1976,1974,28.052
6,5,3366,2010,51.232
2,1,4307,1960,24.914
5,3,3801,1950,21.002000000000002
1,1,1665,1989,33.63
2,2,2280,1987,34.66
1,1,3860,1953,20.02
6,2,1733,1962,23.066
2,1,4757,1997,44.314
4,2,4047,1965,28.194
2,1,1921,2006,43.142
3,3,4773,2023,58.446
4,1,1867,2005,43.534
4,3,615,1962,20.130000000000003
4,2,1100,1956,17.8
4,3,1076,1983,31.552
2,2,516,1975,25.131999999999998
6,6,4784,2011,54.868
2,1,4651,1979,35.102000000000004
5,2,3253,1993,41.106
1,1,4796,2019,54.892
6,2,3357,1954,22.314
6,3,4677,1950,23.254
2,1,1812,1960,19.924
4,2,4221,1952,22.042
5,4,2169,1991,38.538
3,1,1499,1951,15.298000000000002
4,3,2729,1958,22.358
4,3,1009,2012,45.918
2,2,4429,1986,38.458
5,1,2442,1965,25.184
6,3,4599,1962,29.098
5,3,1300,1982,32.0
6,3,2181,2001,43.762
6,4,2757,2020,54.714
4,4,2384,1984,34.968
4,3,848,1992,35.596000000000004
4,4,2947,1984,36.094
2,2,2332,1976,29.264
5,2,2792,2011,49.184
1,1,4157,1965,26.614
6,4,809,2004,42.818
5,4,1756,2016,50.212
3,2,3664,1960,24.428
3,3,2364,1984,34.128
5,4,2942,1981,35.084
4,1,4711,1961,27.222
2,1,1740,1956,17.78
2,1,1403,2002,40.106
4,1,3092,2013,49.984
5,1,612,1954,16.024
1,1,751,1965,19.802
5,3,2478,1996,41.356
2,1,4811,1986,38.922
4,4,2188,1979,32.076
6,4,1051,2003,42.802
5,4,948,2014,47.596000000000004
1,1,3411,1995,40.122
6,6,4786,2016,57.372
1,1,2354,1954,17.508000000000003
4,2,3649,2008,48.897999999999996
4,3,1426,2002,41.752
6,2,3371,1967,28.842
6,2,4018,1986,39.635999999999996
2,1,4426,2017,53.652
4,2,1316,1952,16.232
5,4,3834,1991,41.867999999999995
4,4,1486,1992,37.172
5,2,3402,1981,35.403999999999996
4,3,2836,1990,38.572
6,2,995,2023,52.09
3,1,614,2015,45.528
6,1,3535,2019,54.870000000000005
5,4,794,1956,18.288
4,2,1731,1958,20.062
3,1,3105,2000,43.010000000000005
5,2,3077,1972,30.253999999999998
6,6,1100,1952,18.0
2,2,4904,1989,40.908
4,4,2186,1969,27.072
3,2,1961,1987,34.522
3,1,3803,1971,29.906
6,2,3809,2023,57.718
6,5,3453,1958,25.406
5,5,3251,1955,23.002
2,2,2636,2023,53.372
1,1,2438,1951,16.176000000000002
4,1,4562,2010,51.424
6,3,674,1953,16.748
5,1,4812,2010,52.424
4,3,3840,1975,33.08
1,1,3509,1966,25.818
4,1,1788,1950,15.876000000000001
6,4,4822,1969,33.344
2,1,1708,1970,24.716
6,4,3246,1989,40.192
6,2,3463,2012,51.525999999999996
1,1,611,2018,46.022
4,4,3204,1964,26.608
2,1,2131,1964,22.562
4,2,3069,1999,43.238
6,2,1652,1954,18.904
6,4,4627,1962,29.454
6,3,2255,2000,43.41
4,2,1310,1986,33.22
6,4,670,1960,20.54
4,4,4163,1994,43.525999999999996
5,5,3798,2006,49.596000000000004
3,1,4381,1954,22.562
3,2,4353,1972,31.805999999999997
2,2,2487,2021,52.074
2,2,4131,1997,43.362
1,1,1855,2022,50.510000000000005
4,2,3823,1954,22.246
6,5,4919,1954,26.338
6,5,3777,1970,32.054
5,5,2043,2013,49.586
3,1,1748,1950,15.296000000000001
4,2,4271,1978,35.141999999999996
3,2,1894,2019,50.388
1,1,955,1988,31.71
3,1,2885,1995,40.07
6,1,3482,2004,47.264
2,2,1050,1986,31.7
1,1,3001,1960,21.802
3,3,4076,2012,51.552
5,1,3896,1965,28.092
6,2,3274,2004,47.147999999999996
6,5,709,1998,39.918
1,1,1935,2011,45.17
2,2,3563,1980,33.726
1,1,2444,2018,49.688
5,3,3332,1963,26.564
2,1,4235,1968,28.770000000000003
3,2,1285,1985,32.17
2,1,4721,1982,36.742000000000004
2,1,2253,1998,39.806
6,6,2723,1951,20.746000000000002
6,2,2277,2020,53.153999999999996
1,1,3796,2019,52.892
2,2,3727,2006,47.054
6,3,3248,1959,24.896
4,1,1048,2021,49.896
6,2,3033,2020,54.666
4,4,4078,1964,28.356
1,1,2466,2021,51.232
2,2,2405,1969,25.91
2,2,4201,2011,50.502
2,1,3900,1958,23.1
6,4,1211,2006,44.622
1,1,4447,1954,21.694000000000003
1,1,2362,2004,42.524
5,4,704,2016,48.108
5,2,4915,1977,36.43
4,3,1269,1979,29.938000000000002
2,1,3131,1983,34.062
4,1,1786,2012,46.872
1,1,1834,1979,28.968
1,1,3762,2023,54.824
5,4,3323,1973,31.846
1,1,2166,1970,25.132
5,1,1442,1977,29.184
3,2,1035,1999,38.67
2,1,1533,2000,39.366
4,2,911,2008,43.422
5,4,4580,1996,45.86
5,1,4666,2023,58.632000000000005
2,2,1408,1977,27.916
2,1,949,2006,41.198
3,3,2734,1994,39.868
5,3,1383,1988,35.166
1,1,2023,1999,39.346000000000004
1,1,1932,2010,44.664
2,1,4168,2010,49.636
3,3,4860,2000,47.120000000000005
5,2,1472,1985,33.544
4,1,4027,1998,44.354
3,3,2636,2004,44.672
3,2,4355,1975,33.31
3,3,3814,2011,50.528
5,5,567,1986,33.134
5,2,1432,2021,51.464
5,3,1942,1962,23.284
3,1,1509,1991,35.318
5,4,702,1991,35.604
6,2,2547,1991,39.194
3,1,522,2018,46.844
4,1,2467,2001,42.734
1,1,1989,2021,50.278
1,1,4598,2020,54.996
4,2,2847,1984,35.294
4,3,1484,1964,22.868000000000002
5,4,4074,2008,50.848
6,2,1127,1971,26.354
3,1,1368,1965,22.036
5,4,1535,1970,26.77
2,1,4363,2023,56.526
4,2,2416,1985,34.932
5,2,3872,2012,51.844
6,5,4636,1989,43.272
4,3,4448,2009,51.296
2,1,4444,2000,45.188
1,1,2051,1996,37.902
3,2,2313,1972,27.726
5,3,2877,1980,34.153999999999996
1,1,602,1992,33.004000000000005
5,2,1513,1966,24.126
3,2,2802,1999,42.204
5,3,4835,1958,27.07
3,3,4774,1989,41.448
1,1,2094,1977,28.488
5,1,4116,2000,46.032
5,5,2808,1996,42.616
2,2,3121,1984,34.842
1,1,2632,2023,52.564
5,4,4962,1961,29.124
1,1,3516,1991,38.332
1,1,4896,1990,40.592
4,3,1778,1987,34.956
5,5,1498,1975,29.496
5,1,526,1978,27.852
4,2,550,2018,47.7
6,3,734,1994,37.368
5,3,2717,1998,42.834
3,2,1450,2009,44.5
5,5,3004,1990,40.007999999999996
3,3,2245,2012,47.89
1,1,1797,2007,42.894
6,4,2778,1964,26.756
5,1,2496,1967,26.292
3,2,4615,1981,36.83
3,2,3124,1957,21.848
2,1,2695,2002,42.69
2,1,1924,1963,21.648
5,2,4510,1962,28.119999999999997
1,1,731,1951,12.762
1,1,1104,1989,32.508
2,1,717,2000,37.734
5,3,4084,2015,54.068
2,2,1806,1954,17.212
3,3,1829,2020,51.058
1,1,2331,1968,24.462
6,1,1849,1979,31.498
4,1,3273,2006,46.846000000000004
1,1,1289,2015,45.878
2,1,2134,1951,16.068
1,1,1062,1994,34.924
5,4,1179,2005,43.558
3,1,4550,1971,31.4
2,2,3601,1984,35.802
4,3,3981,1990,40.862
5,1,4427,1994,43.654
6,1,2872,1972,30.044
2,2,2267,2021,51.634
5,4,862,2023,51.924
2,1,2992,1957,20.784
5,3,4127,1957,25.154
4,1,4081,1988,39.462
1,1,2787,1976,29.374000000000002
3,1,2424,1977,30.148
6,3,1982,1975,30.364
3,1,1131,1966,22.062
1,1,2493,1962,21.786
5,4,2143,1950,17.986
5,1,3650,1957,23.6
1,1,3394,1993,39.088
3,1,2235,1953,17.77
3,2,4873,2008,50.846000000000004
2,2,4089,1974,31.778
5,4,753,2017,48.706
5,5,4286,2010,52.572
5,4,2472,1954,20.644
2,1,3119,2016,50.538
5,2,4689,2002,48.478
4,3,3855,1982,36.61
6,5,2754,1988,39.007999999999996
6,1,1159,2022,51.618
3,3,2988,1982,34.376000000000005
3,3,2554,1977,31.008000000000003
5,4,2509,2006,46.718
5,3,4413,1968,31.226
6,2,4805,1970,33.21
3,1,840,1960,18.48
2,1,944,1973,24.688000000000002
1,1,2363,1975,28.026
3,2,1913,1971,26.426000000000002
1,1,2253,1995,37.806
3,3,3520,1968,28.44
2,2,3239,1998,42.078
2,1,4961,1983,37.722
1,1,4044,2020,53.888000000000005
3,1,2621,2009,46.542
1,1,814,1966,20.428
5,1,1625,2020,51.05
6,2,1072,1995,38.244
6,3,2361,2016,51.622
3,3,2910,2010,48.22
1,1,4829,1955,22.958
1,1,2273,1979,29.846
3,2,3208,1954,20.516
3,3,1867,1973,27.634
2,2,1161,2011,44.422
2,2,4785,1991,41.67
4,2,2534,2022,53.668
4,1,1981,1986,34.262
4,1,4223,1968,29.746000000000002
5,2,3772,1960,25.644
4,2,4869,2005,49.838
5,1,3881,1975,33.062
6,1,4605,1986,40.510000000000005
5,1,1353,1955,18.006
3,1,4479,1998,44.758
4,4,4783,1977,36.266
5,1,4063,2013,52.426
6,6,2805,1993,41.91
1,1,4824,1988,39.448
3,3,4076,1965,28.052
6,2,4940,2021,58.980000000000004
6,1,4684,1993,44.168
5,4,3345,1953,21.89
3,3,3502,1973,30.904
5,1,1298,2006,43.396
4,4,2579,1956,21.358
3,1,1564,1983,31.428
4,4,612,1974,26.424
1,1,3213,1961,22.726
1,1,1951,2020,49.702
2,1,3137,1989,37.074
5,3,2246,2021,53.391999999999996
2,2,3774,1954,21.148
6,6,525,2017,49.35
2,2,945,2022,49.49
1,1,3008,2007,45.316
2,1,2158,1977,29.116
3,3,3369,2006,47.138000000000005
3,2,525,1960,18.15
2,2,808,1963,19.716
1,1,2172,2005,42.644000000000005
5,2,2431,1981,33.462
3,2,2755,2007,46.11
6,4,1637,2019,51.974000000000004
6,5,3036,1991,41.072
4,1,1531,2009,44.862
3,3,2660,1983,34.22
1,1,4712,1995,42.724000000000004
5,4,1005,1963,22.21
1,1,1668,2022,50.136
4,1,3277,1969,28.354
6,5,1071,2003,43.141999999999996
2,2,4361,2020,55.322
1,1,4011,2006,46.822
6,4,4040,2016,55.28
4,3,4562,2005,49.524
2,1,3328,2017,51.456
1,1,4257,2012,50.314
5,3,2349,1954,20.098
2,2,3776,1956,22.152
3,2,3624,1951,19.848
6,5,3089,2016,53.678
3,1,4088,1960,24.976
4,1,3241,1962,24.782
2,2,2184,1958,19.968
3,2,2400,2008,45.9
5,3,2153,1969,27.206
4,4,1609,1968,25.418
5,2,1483,1997,39.566
1,1,1091,2021,48.482
2,2,4767,1972,32.134
3,1,4538,2022,56.876000000000005
1,1,2286,1973,26.872
1,1,1468,1977,27.236
6,3,3051,1980,35.002
2,2,2237,1961,21.573999999999998
5,2,4631,2023,58.862
4,1,1450,1996,38.2
4,3,4506,1996,44.912
6,3,4031,1984,38.962
1,1,614,2018,46.028
6,3,3511,2011,51.422
3,3,3494,2016,52.388000000000005
6,5,2065,1955,21.13
1,1,2019,1970,24.838
1,1,1979,2008,43.758
4,4,1769,1990,36.738
1,1,1788,2000,39.376000000000005
4,3,560,1971,24.52
6,1,2517,1987,36.834
1,1,4162,2021,54.624
6,1,1155,2008,44.61
5,1,3492,1969,29.284
5,2,3238,2013,51.076
4,4,2075,1986,35.35
3,3,1068,1961,20.036
4,1,3617,2014,51.534
1,1,4056,1952,19.912
3,2,3453,2007,47.506
3,3,4893,2003,48.686
1,1,1165,1954,15.13
3,2,2398,1968,25.896
6,2,1403,2017,49.906
1,1,4107,1963,25.514000000000003
6,3,2250,2019,52.9
4,4,3257,2017,53.214
4,2,753,1967,22.606
5,5,4218,1970,32.436
2,1,968,1973,24.736
3,1,2739,2014,49.278
2,2,1695,1958,18.990000000000002
6,4,687,2003,42.074
6,6,721,1989,35.742000000000004
1,1,4007,1978,32.814
3,3,1744,2015,48.388
6,1,2380,2017,51.56
2,2,3651,2014,50.902
1,1,2704,1959,20.708000000000002
5,4,2875,1990,39.45
4,3,2856,1956,21.612000000000002
4,4,3792,1981,36.284
6,6,2667,1997,43.634
2,1,1796,2005,42.392
4,2,4836,1960,27.272
1,1,3092,1961,22.484
4,4,2476,1951,18.652
1,1,3175,2006,45.150000000000006
3,2,3487,2023,55.574
5,1,2074,1963,23.448
5,3,2440,1965,25.78
5,1,5000,2023,59.3
1,1,2868,2009,46.036
2,1,3791,1996,41.882000000000005
5,5,2526,1969,28.552
5,1,663,1993,35.626000000000005
5,1,1933,1995,39.166
4,1,1967,1972,27.234
4,3,3425,2014,51.75
1,1,1828,1996,37.456
1,1,4288,1983,35.876000000000005
4,2,4477,1998,45.554
4,2,1569,1986,33.738
5,4,2466,1981,34.132
4,1,2560,1966,25.42
6,5,3024,2012,51.548
5,4,4511,1970,32.722
2,1,738,2019,47.275999999999996
5,5,750,2010,45.5
2,1,1128,1983,30.056
3,3,4749,1990,41.897999999999996
3,2,3868,1992,40.836
1,1,3884,1960,23.568
4,1,3870,2022,56.04
5,5,1511,2022,53.022
3,1,880,2000,38.56
4,1,3021,2016,51.342
4,2,2783,1958,22.166
5,2,4107,1975,33.814
3,2,4864,2004,48.828
6,2,3634,1959,25.368
5,1,1691,2015,48.682
5,4,1156,2015,48.512
2,2,4452,1964,27.503999999999998
6,5,1439,1978,31.378
6,4,2403,1950,19.006
1,1,4771,1952,21.342
1,1,3912,1954,20.624000000000002
3,2,2085,1998,40.269999999999996
6,2,2823,1979,33.745999999999995
3,1,4082,1970,29.964
4,2,1469,1961,21.038
6,4,4124,1991,42.948
3,2,4629,2008,50.358000000000004
2,1,753,1950,12.806000000000001
6,6,3598,1957,25.496000000000002
3,2,3731,1975,32.062
6,5,1100,1985,34.2
2,2,2461,1980,31.522
5,2,4004,1962,27.108
1,1,4240,1994,41.28
3,3,980,1957,17.86
3,1,1968,1986,33.736000000000004
5,1,3193,1976,32.186
4,1,1084,1964,21.468
2,2,2473,1979,31.046
2,2,693,2006,40.986000000000004
5,3,4036,1985,38.972
1,1,4352,2011,50.004000000000005
1,1,1995,1955,17.29
5,3,3436,1955,22.772
4,4,909,1990,35.018
6,5,1510,1984,34.519999999999996
2,2,2399,1971,26.898
4,2,1966,1989,36.032
1,1,4842,1954,22.484
2,2,3866,1960,24.332
5,4,3921,1953,23.042
2,1,3044,2023,53.888000000000005
5,1,2921,2016,51.642
1,1,4418,1964,26.636000000000003
2,1,2674,1985,34.147999999999996
5,2,3983,2003,47.566
3,3,3591,1958,23.582
3,1,3292,1982,34.384
5,5,1472,1997,40.444
3,1,2494,2006,44.788
2,2,508,2000,37.616
1,1,1955,1978,28.71
4,3,3188,1974,31.276
2,1,3324,2006,45.948
3,1,2791,2009,46.882000000000005
6,1,4188,2002,47.676
4,3,3980,1954,22.86
3,2,4356,1971,31.311999999999998
4,2,3097,2007,47.294
1,1,3062,2021,52.424
6,1,4720,2002,48.74
4,2,4432,1972,32.464
3,1,2851,2015,50.002
6,6,1804,2013,49.908
1,1,1335,2000,38.47
2,1,652,2017,46.104
1,1,1542,2016,46.884
3,3,2027,1998,40.454
4,3,879,1956,17.658
5,4,4596,1988,41.891999999999996
6,6,4977,1959,29.254
4,2,4887,1971,32.874
5,3,589,1997,38.078
6,3,1431,1955,19.262
3,3,4341,1975,33.582
3,2,1537,1970,25.174
3,2,1252,2008,43.604
4,3,3604,1976,33.108000000000004
1,1,4679,1995,42.658
3,1,538,2022,48.876000000000005
6,2,821,2011,45.742
1,1,3701,2011,48.702
5,1,4930,2016,55.66
5,1,3315,2019,53.93
5,1,933,2006,42.666
1,1,2942,2013,48.184
6,5,1352,2013,48.704
5,2,1817,1962,22.733999999999998
5,5,2506,2004,46.012
6,1,4183,2002,47.666
1,1,4474,1982,35.748000000000005
1,1,3880,1955,21.060000000000002
4,3,1645,1983,32.69
1,1,4253,1995,41.806
3,3,4839,1988,41.078
2,1,3490,1992,39.28
2,1,1287,1972,24.874000000000002
6,4,4543,1980,38.286
5,1,3732,2008,49.264
5,1,4746,1955,24.792
1,1,1918,1982,30.636000000000003
1,1,4774,2023,56.848
4,2,2129,1965,24.358
3,3,2184,2020,51.768
5,4,4009,2017,55.218
5,5,4030,1994,44.06
4,3,951,1960,19.802
5,2,2543,1985,35.686
2,1,1653,1984,31.606
4,4,848,2023,51.396
6,6,1134,1997,40.568
4,4,3272,1964,26.744
5,1,4982,1974,34.764
5,5,2699,1962,25.398
5,5,1329,1994,38.658
3,3,3899,1975,32.698
4,1,3948,2020,55.196
5,5,3867,1975,34.234
2,1,4504,1977,33.808
1,1,4892,1987,39.084
5,3,3192,1999,44.284
1,1,1237,2002,39.274
5,3,1773,2007,45.446
6,2,2022,1962,23.644
5,2,4605,1964,29.310000000000002
3,2,2036,1987,34.672
3,1,1055,2011,44.41
1,1,2127,1976,28.054000000000002
6,2,3513,2017,54.126
2,2,782,2010,43.164
1,1,3894,2002,44.588
1,1,2223,2022,51.246
6,2,912,1958,19.424
3,3,3022,1995,40.944
4,2,1839,2017,49.778
1,1,1560,1963,20.42
3,1,4813,2006,49.426
5,2,4502,1951,22.604
2,2,2393,1955,18.886
3,2,2184,1950,16.468
1,1,4248,1991,39.796
4,2,3361,1955,21.822
4,3,3061,1981,34.522
2,2,889,2001,38.878
5,4,1063,1976,28.826
3,3,4144,1961,26.188000000000002
6,1,3940,1972,32.18
6,5,3659,2008,50.818
2,2,1628,1965,22.356
4,4,2724,2023,55.147999999999996
4,2,3830,1974,32.26
2,1,1081,1955,15.962
1,1,3216,1967,25.732
5,5,1878,1990,37.756
6,1,4971,2023,59.742000000000004
5,1,1397,2006,43.594
5,1,1741,1967,24.782
6,5,4062,2007,51.124
3,3,4065,1990,40.53
3,2,4473,2020,56.046
5,1,978,2014,46.756
2,1,1125,1984,30.55
3,2,4888,1989,41.376
2,1,878,2011,43.556
3,1,1829,1984,32.458
1,1,2773,1972,27.346
6,2,2266,1990,38.132
6,6,519,1962,21.838
1,1,2073,1969,24.446
1,1,4341,2018,53.482
2,2,1336,1956,17.272
2,2,2312,2010,46.224000000000004
5,4,2181,1962,24.061999999999998
5,3,1450,1955,18.8
5,1,2075,1971,27.450000000000003
3,2,4365,1984,37.83
3,2,1077,2001,39.754
3,1,4889,2021,57.078
6,5,4189,1971,33.378
3,3,3499,1966,27.398
2,1,4439,1985,37.678
6,2,1744,1966,25.088
5,1,2861,2020,53.522000000000006
2,2,3790,1988,38.18
2,2,2756,2008,46.112
3,2,1752,2019,50.104
5,5,3710,1984,38.42
2,1,689,1976,25.678
2,2,3826,1987,37.751999999999995
6,2,2932,2008,48.464
6,6,3001,2008,49.802
4,2,1834,1957,19.768
6,6,2828,2007,48.956
1,1,4184,2010,49.168
4,4,3086,1951,19.872
2,2,4641,1950,20.881999999999998
2,2,3352,1998,42.304
1,1,1362,2003,40.024
5,2,4286,1955,24.172
1,1,3816,1972,29.432000000000002
6,6,2737,1979,34.774
6,2,2521,2013,50.141999999999996
1,1,1047,1991,33.394
1,1,1770,2016,47.34
6,2,3257,1967,28.614
2,1,1163,2022,49.626000000000005
5,4,4509,1963,29.218
5,1,1567,1969,25.434
5,2,2642,2015,50.884
4,1,752,1950,13.804
2,1,900,2005,40.6
1,1,1246,2004,40.292
1,1,1181,1987,31.662
1,1,4027,1958,22.854
3,1,3915,2015,52.13
6,5,2404,1972,30.308
1,1,704,1995,34.708
5,1,1689,1976,29.178
6,1,2517,1970,28.334
5,3,4254,1966,29.908
6,2,1616,1965,24.332
4,4,3936,1964,28.072
6,6,4260,1988,42.32
1,1,3662,2000,43.124
6,5,1722,1968,26.944
6,1,4854,1972,34.008
5,5,3151,1959,24.802
4,1,3882,2019,54.564
3,2,1761,1995,38.122
6,5,921,1958,20.342
4,3,1629,2004,43.158
5,4,3216,1993,41.632
5,4,751,2004,42.202
4,4,2978,1974,31.156
2,1,4384,2002,46.068
6,5,4912,2000,49.324
4,2,2309,2006,45.218
2,1,2605,2001,42.010000000000005
2,1,1809,1962,20.918
5,5,1753,1968,26.506
4,4,1869,1979,31.438
6,5,1891,1996,41.282
6,5,4688,2007,52.376
3,2,3168,1978,32.436
4,2,3380,1997,42.86
5,5,4559,1984,40.118
4,4,1641,2012,47.482
2,1,3820,1968,27.94
1,1,3393,1993,39.086
6,1,756,2011,45.312
4,4,2621,1996,41.442
3,2,2242,1974,28.584
1,1,4906,2017,54.112
4,3,4900,1958,26.700000000000003
1,1,850,1981,28.0
1,1,4928,2017,54.156
6,2,888,1990,35.376
1,1,4016,1991,39.332
4,1,3442,2011,49.684
4,2,2618,1978,31.836
4,2,1314,2017,48.728
2,1,4329,1984,36.958
6,5,2092,2005,46.184
5,3,2114,1996,40.628
4,4,1102,1990,35.403999999999996
1,1,4089,1962,24.978
2,2,3413,2011,48.926
3,3,3481,2022,55.362
1,1,1779,1978,28.358
2,2,3684,1970,28.968
3,2,865,1995,36.33
5,4,2745,2008,48.19
5,2,4903,1959,27.406
2,1,3187,1975,30.174
1,1,3267,1996,40.334
3,1,3703,1973,30.706000000000003
3,3,4907,1962,28.214
6,4,1624,2023,53.948
6,2,3923,1997,44.946
6,2,2084,2004,44.768
6,4,1756,2001,43.212
6,3,1046,1965,23.492
3,2,1160,1978,28.42
3,2,2166,1957,19.932
5,2,3880,1997,44.36
1,1,3062,1995,39.424
6,5,3980,1978,36.46
2,1,1441,1959,18.682000000000002
4,1,2168,2008,45.636
6,4,4151,2008,51.501999999999995
5,4,760,1987,33.72
5,3,2319,1994,40.038
2,1,2212,1973,27.224
1,1,2207,2013,46.714
2,1,1061,2002,39.422
3,3,3092,2017,52.084
4,4,2568,1953,19.836
5,2,4326,2013,53.252
2,2,4707,2012,52.013999999999996
4,4,2216,2015,50.132
5,3,2922,1987,37.744
5,5,4531,1969,32.562
6,2,3601,1985,38.302
1,1,4568,2020,54.936
1,1,3062,1955,19.424
3,2,2682,2002,43.464
3,1,4753,1960,26.306
3,3,3654,1987,38.208
3,2,2255,1989,36.11
5,1,1229,1984,32.258
5,5,579,1955,17.658
4,3,3726,2016,53.352000000000004
1,1,4554,1957,23.408
1,1,4382,1962,25.564
3,2,3510,1952,20.12
4,3,2702,1970,28.304000000000002
1,1,4239,1986,37.278
1,1,1039,1979,27.378
6,6,2250,1993,40.8
2,2,3065,2003,44.230000000000004
5,3,1909,1978,31.218
1,1,1149,1964,20.098
4,1,4128,1976,33.556
4,1,4761,1977,35.322
3,1,3725,1971,29.75
4,1,4455,1984,38.21
1,1,670,1969,21.64
1,1,1973,1968,23.746000000000002
3,1,1065,1978,27.93
2,2,4159,1974,31.918
5,2,3462,1954,22.024
1,1,3055,1974,28.91
3,1,3222,1950,18.244
5,3,2069,1952,18.538
4,3,828,1951,15.056000000000001
5,2,2424,1975,30.448
6,6,2164,2013,50.628
3,2,1902,2001,41.403999999999996
1,1,3634,1959,22.568
